# ghfkdsjgbfkadrjehbgfadrg
22 | 167 | 140 | 67.82
22 | 168 | 155 | 84.75
22 | 169 | 92 | 86.01
22 | 170 | 110 | 86.38
22 | 171 | 121 | 90.74
22 | 172 | 142 | 82.64
22 | 173 | 130 | 60.97
22 | 174 | 145 | 80.33
22 | 175 | 146 | 95.16
22 | 176 | 124 | 91.56
22 | 177 | 105 | 90.45
22 | 178 | 94 | 88.8
22 | 179 | 130 | 62.9
22 | 180 | 135 | 83.59
22 | 181 | 96 | 84.18
22 | 182 | 117 | 97.31
22 | 183 | 126 | 66.01
22 | 184 | 158 | 87.55
22 | 185 | 107 | 84.47
22 | 186 | 130 | 85.3
22 | 187 | 102 | 62.88
22 | 188 | 128 | 70.81
22 | 189 | 135 | 83.87
22 | 190 | 103 | 60.61
22 | 191 | 122 | 94.55
22 | 192 | 122 | 65.73
22 | 193 | 162 | 79.54
22 | 194 | 133 | 87.88
22 | 195 | 166 | 77.44
22 | 196 | 92 | 64.92
22 | 197 | 139 | 79.82
22 | 198 | 119 | 60.61
22 | 199 | 109 | 65.61
22 | 200 | 112 | 81.85
22 | 201 | 97 | 78.01
22 | 202 | 137 | 66.92
22 | 203 | 153 | 69.12
22 | 204 | 101 | 72.13
22 | 205 | 105 | 65.31
22 | 206 | 150 | 65.87
22 | 207 | 117 | 64.6
22 | 208 | 125 | 95.4
22 | 209 | 114 | 87.3
22 | 210 | 109 | 64.24
22 | 211 | 162 | 79.85
22 | 212 | 127 | 89.11
22 | 213 | 108 | 77.5
22 | 214 | 156 | 62.85
22 | 215 | 130 | 96.58
22 | 216 | 97 | 82.88
22 | 217 | 109 | 86.44
22 | 218 | 163 | 87.1
22 | 219 | 88 | 73.5
22 | 220 | 143 | 85.5
22 | 221 | 109 | 86.42
22 | 222 | 101 | 68.13
22 | 223 | 85 | 86.57
22 | 224 | 101 | 66.78
22 | 225 | 127 | 89.73
22 | 226 | 139 | 78.92
22 | 227 | 115 | 94.37
22 | 228 | 120 | 72.51
22 | 229 | 89 | 71.87
22 | 230 | 134 | 94.1
22 | 231 | 85 | 82.97
22 | 232 | 113 | 73.2
22 | 233 | 88 | 61.88
22 | 234 | 101 | 72.51
22 | 235 | 141 | 88.69
22 | 236 | 124 | 95.66
22 | 237 | 144 | 67.91
22 | 238 | 121 | 78.63
22 | 239 | 124 | 76.31
22 | 240 | 110 | 81.86
22 | 241 | 96 | 89.21
22 | 242 | 115 | 81.51
22 | 243 | 137 | 66.08
22 | 244 | 123 | 80.1
22 | 245 | 156 | 84.44
22 | 246 | 124 | 79.77
22 | 247 | 102 | 95.3
22 | 248 | 121 | 81.33
22 | 249 | 152 | 61.48
23 | 0 | 115 | 95.97
23 | 1 | 160 | 88.09
23 | 2 | 158 | 66.76
23 | 3 | 175 | 65.4
23 | 4 | 129 | 86.13
23 | 5 | 151 | 92.06
23 | 6 | 109 | 73.08
23 | 7 | 109 | 88.84
23 | 8 | 167 | 77.69
23 | 9 | 168 | 60.81
23 | 10 | 173 | 67.52
23 | 11 | 112 | 93.1
23 | 12 | 144 | 83.66
23 | 13 | 180 | 98.87
23 | 14 | 127 | 77.45
23 | 15 | 123 | 88.41
23 | 16 | 100 | 61.23
23 | 17 | 115 | 78.58
23 | 18 | 168 | 97.87
23 | 19 | 134 | 98.21
23 | 20 | 177 | 69.79
23 | 21 | 138 | 68.12
23 | 22 | 108 | 84.96
23 | 23 | 119 | 65.11
23 | 24 | 166 | 76.32
23 | 25 | 179 | 75.82
23 | 26 | 148 | 75.12
23 | 27 | 137 | 65
23 | 28 | 114 | 75.54
23 | 29 | 153 | 97.76
23 | 30 | 168 | 66.08
23 | 31 | 104 | 61.13
23 | 32 | 169 | 97.38
23 | 33 | 120 | 74.11
23 | 34 | 149 | 80.61
23 | 35 | 179 | 91.26
23 | 36 | 159 | 66.48
23 | 37 | 97 | 74.21
23 | 38 | 168 | 82.89
23 | 39 | 121 | 78.76
23 | 40 | 170 | 76.1
23 | 41 | 115 | 81.32
23 | 42 | 177 | 94.1
23 | 43 | 124 | 72.58
23 | 44 | 99 | 83.31
23 | 45 | 163 | 94.62
23 | 46 | 97 | 75.82
23 | 47 | 176 | 90.92
23 | 48 | 133 | 82.7
23 | 49 | 148 | 70.12
23 | 50 | 139 | 78.73
23 | 51 | 156 | 70.33
23 | 52 | 172 | 72.74
23 | 53 | 159 | 80.74
23 | 54 | 102 | 68.82
23 | 55 | 119 | 64.04
23 | 56 | 119 | 71.71
23 | 57 | 172 | 72.67
23 | 58 | 136 | 64.64
23 | 59 | 172 | 73.04
23 | 60 | 135 | 69.66
23 | 61 | 151 | 86.26
23 | 62 | 140 | 66.13
23 | 63 | 118 | 87.78
23 | 64 | 189 | 78.11
23 | 65 | 107 | 78.65
23 | 66 | 109 | 89.78
23 | 67 | 132 | 70.61
23 | 68 | 127 | 81.15
23 | 69 | 105 | 89.71
23 | 70 | 168 | 84.08
23 | 71 | 149 | 76.14
23 | 72 | 178 | 99.48
23 | 73 | 130 | 73.52
23 | 74 | 125 | 66
23 | 75 | 157 | 90.96
23 | 76 | 161 | 73.27
23 | 77 | 152 | 74.99
23 | 78 | 110 | 91.08
23 | 79 | 190 | 74.47
23 | 80 | 148 | 90.11
23 | 81 | 161 | 84.29
23 | 82 | 159 | 88.77
23 | 83 | 111 | 98.53
23 | 84 | 122 | 71.34
23 | 85 | 131 | 91.48
23 | 86 | 148 | 79.16
23 | 87 | 152 | 96.94
23 | 88 | 191 | 62.65
23 | 89 | 185 | 69.52
23 | 90 | 181 | 78.8
23 | 91 | 147 | 64.29
23 | 92 | 117 | 74.53
23 | 93 | 108 | 75.81
23 | 94 | 140 | 60.23
23 | 95 | 108 | 68.97
23 | 96 | 175 | 63.29
23 | 97 | 121 | 60.88
23 | 98 | 164 | 93.88
23 | 99 | 130 | 86.78
23 | 100 | 129 | 95.47
23 | 101 | 177 | 67.35
23 | 102 | 172 | 70.56
23 | 103 | 99 | 99.12
23 | 104 | 97 | 76.09
23 | 105 | 116 | 93.03
23 | 106 | 114 | 99.18
23 | 107 | 179 | 93.55
23 | 108 | 169 | 85.81
23 | 109 | 117 | 99.32
23 | 110 | 168 | 76.45
23 | 111 | 101 | 75.12
23 | 112 | 178 | 82.33
23 | 113 | 121 | 69.05
23 | 114 | 162 | 74.23
23 | 115 | 191 | 62.78
23 | 116 | 121 | 78.27
23 | 117 | 183 | 97.81
23 | 118 | 117 | 84.69
23 | 119 | 154 | 68.38
23 | 120 | 189 | 70.61
23 | 121 | 120 | 78.42
23 | 122 | 121 | 65.08
23 | 123 | 128 | 74.37
23 | 124 | 126 | 86.25
23 | 125 | 184 | 90.39
23 | 126 | 104 | 90.83
23 | 127 | 140 | 81.62
23 | 128 | 159 | 83.54
23 | 129 | 163 | 94.43
23 | 130 | 188 | 79.61
23 | 131 | 141 | 70.26
23 | 132 | 133 | 71.54
23 | 133 | 184 | 76.69
23 | 134 | 180 | 68.74
23 | 135 | 162 | 84.13
23 | 136 | 182 | 76.73
23 | 137 | 105 | 68.3
23 | 138 | 143 | 94.55
23 | 139 | 190 | 93.27
23 | 140 | 186 | 61.07
23 | 141 | 152 | 82.7
23 | 142 | 142 | 94.59
23 | 143 | 101 | 89.22
23 | 144 | 157 | 95.95
23 | 145 | 187 | 86.77
23 | 146 | 150 | 92.31
23 | 147 | 109 | 64.24
23 | 148 | 170 | 63.33
23 | 149 | 153 | 91.02
23 | 150 | 108 | 68.63
23 | 151 | 190 | 78.32
23 | 152 | 177 | 88.1
23 | 153 | 107 | 70.44
23 | 154 | 118 | 96.01
23 | 155 | 178 | 86.76
23 | 156 | 161 | 85.44
23 | 157 | 155 | 68.98
23 | 158 | 128 | 68.02
23 | 159 | 181 | 66.3
23 | 160 | 142 | 71.95
23 | 161 | 167 | 99.73
23 | 162 | 180 | 60.93
23 | 163 | 133 | 79.23
23 | 164 | 172 | 81.46
23 | 165 | 126 | 86.69
23 | 166 | 96 | 93.97
23 | 167 | 178 | 92.62
23 | 168 | 177 | 84.29
23 | 169 | 97 | 65.51
23 | 170 | 116 | 90.67
23 | 171 | 159 | 63.67
23 | 172 | 182 | 72.86
23 | 173 | 131 | 87.08
23 | 174 | 129 | 66.5
23 | 175 | 126 | 92.64
23 | 176 | 182 | 87.37
23 | 177 | 105 | 71.55
23 | 178 | 122 | 96.29
23 | 179 | 184 | 90.76
23 | 180 | 110 | 91.77
23 | 181 | 107 | 79.89
23 | 182 | 150 | 90.07
23 | 183 | 130 | 93.87
23 | 184 | 187 | 73.28
23 | 185 | 144 | 65.6
23 | 186 | 139 | 66.84
23 | 187 | 137 | 70.83
23 | 188 | 190 | 88.07
23 | 189 | 181 | 61.76
23 | 190 | 180 | 63.46
23 | 191 | 135 | 71.5
23 | 192 | 186 | 91.22
23 | 193 | 102 | 66.42
23 | 194 | 140 | 89.28
23 | 195 | 138 | 70.11
23 | 196 | 116 | 70.72
23 | 197 | 163 | 94.32
23 | 198 | 144 | 76.98
23 | 199 | 147 | 87.81
23 | 200 | 114 | 93.33
23 | 201 | 188 | 83.48
23 | 202 | 129 | 66.41
23 | 203 | 180 | 81.95
23 | 204 | 188 | 84.5
23 | 205 | 181 | 62.37
23 | 206 | 159 | 90.5
23 | 207 | 145 | 70.02
23 | 208 | 190 | 64.86
23 | 209 | 130 | 76.66
23 | 210 | 174 | 90.81
23 | 211 | 128 | 92.41
23 | 212 | 131 | 72.64
23 | 213 | 171 | 84.23
23 | 214 | 180 | 75.5
23 | 215 | 104 | 71.06
23 | 216 | 187 | 74.51
23 | 217 | 169 | 72.72
23 | 218 | 152 | 83.25
23 | 219 | 101 | 69.85
23 | 220 | 181 | 86.27
23 | 221 | 103 | 76.2
23 | 222 | 164 | 94.37
23 | 223 | 161 | 67.84
23 | 224 | 133 | 90.72
23 | 225 | 161 | 85.73
23 | 226 | 100 | 73.76
23 | 227 | 188 | 77.99
23 | 228 | 127 | 71.47
23 | 229 | 103 | 63.19
23 | 230 | 101 | 80.33
23 | 231 | 133 | 81.47
23 | 232 | 121 | 99.65
23 | 233 | 155 | 98.5
23 | 234 | 182 | 73.69
23 | 235 | 127 | 81.95
23 | 236 | 173 | 74.65
23 | 237 | 110 | 77.65
23 | 238 | 169 | 91.17
23 | 239 | 188 | 94.06
23 | 240 | 116 | 70.62
23 | 241 | 135 | 91.91
23 | 242 | 178 | 96.99
23 | 243 | 164 | 66.97
23 | 244 | 107 | 77.04
23 | 245 | 187 | 98.63
23 | 246 | 166 | 60.17
23 | 247 | 175 | 86.61
23 | 248 | 145 | 84.91
23 | 249 | 117 | 79.3
24 | 0 | 838 | 99.04
24 | 1 | 1374 | 99.01
24 | 2 | 1587 | 79.15
24 | 3 | 1379 | 93.21
24 | 4 | 869 | 77.43
24 | 5 | 1582 | 92.41
24 | 6 | 838 | 73.52
24 | 7 | 1499 | 72.88
24 | 8 | 1448 | 91.33
24 | 9 | 1012 | 87.2
24 | 10 | 1312 | 65.88
24 | 11 | 1147 | 72.22
24 | 12 | 1549 | 84.87
24 | 13 | 1401 | 90.68
24 | 14 | 1499 | 99.84
24 | 15 | 1376 | 79.26
24 | 16 | 899 | 60.13
24 | 17 | 1191 | 97.2
24 | 18 | 1051 | 93.09
24 | 19 | 1174 | 82.21
24 | 20 | 944 | 78.29
24 | 21 | 1005 | 94.77
24 | 22 | 1140 | 92.88
24 | 23 | 1522 | 71
24 | 24 | 1623 | 87.67
24 | 25 | 1183 | 75.43
24 | 26 | 1293 | 66.52
24 | 27 | 966 | 65.98
24 | 28 | 1145 | 79.61
24 | 29 | 1451 | 79.62
24 | 30 | 1153 | 66.96
24 | 31 | 1124 | 91.42
24 | 32 | 1059 | 83.85
24 | 33 | 1412 | 93.4
24 | 34 | 926 | 73.65
24 | 35 | 1051 | 93.3
24 | 36 | 998 | 72.73
24 | 37 | 1187 | 82.93
24 | 38 | 1013 | 73.51
24 | 39 | 1256 | 99.43
24 | 40 | 881 | 67.01
24 | 41 | 1440 | 71.8
24 | 42 | 931 | 99.42
24 | 43 | 1573 | 74.23
24 | 44 | 938 | 66.15
24 | 45 | 1137 | 64.55
24 | 46 | 1354 | 60.9
24 | 47 | 1585 | 91.69
24 | 48 | 1485 | 61.79
24 | 49 | 1331 | 73.86
24 | 50 | 1091 | 86.57
24 | 51 | 1478 | 76.78
24 | 52 | 1418 | 95.77
24 | 53 | 1563 | 78.68
24 | 54 | 1094 | 67.95
24 | 55 | 860 | 88.95
24 | 56 | 891 | 92.6
24 | 57 | 818 | 67.54
24 | 58 | 1181 | 71.33
24 | 59 | 1476 | 61.2
24 | 60 | 1188 | 71.04
24 | 61 | 1136 | 83.42
24 | 62 | 980 | 67.04
24 | 63 | 1454 | 63.62
24 | 64 | 1548 | 80.82
24 | 65 | 956 | 66.03
24 | 66 | 1423 | 95.29
24 | 67 | 1450 | 92.66
24 | 68 | 1054 | 97.76
24 | 69 | 985 | 82.1
24 | 70 | 1482 | 62.43
24 | 71 | 1616 | 95.68
24 | 72 | 1153 | 64.07
24 | 73 | 1198 | 86.07
24 | 74 | 984 | 84.22
24 | 75 | 1239 | 64.6
24 | 76 | 831 | 80.91
24 | 77 | 1495 | 61.03
24 | 78 | 964 | 99.75
24 | 79 | 933 | 93.9
24 | 80 | 906 | 85.82
24 | 81 | 1349 | 93.78
24 | 82 | 1034 | 94.63
24 | 83 | 1464 | 94.57
24 | 84 | 1333 | 60.63
24 | 85 | 1542 | 78.19
24 | 86 | 958 | 92.29
24 | 87 | 1082 | 69.44
24 | 88 | 1051 | 73.62
24 | 89 | 1210 | 77.27
24 | 90 | 1191 | 98.79
24 | 91 | 1549 | 84.8
24 | 92 | 879 | 64.8
24 | 93 | 1474 | 67.26
24 | 94 | 1445 | 60.03
24 | 95 | 1148 | 78.76
24 | 96 | 1038 | 74.3
24 | 97 | 944 | 75.83
24 | 98 | 1271 | 89.07
24 | 99 | 1176 | 69.33
24 | 100 | 835 | 71.29
24 | 101 | 1089 | 91.78
24 | 102 | 1501 | 66.98
24 | 103 | 1615 | 83.05
24 | 104 | 1578 | 64.23
24 | 105 | 893 | 85.06
24 | 106 | 1263 | 92.38
24 | 107 | 888 | 99.9
24 | 108 | 1063 | 83.48
24 | 109 | 894 | 73.63
24 | 110 | 1063 | 72.84
24 | 111 | 1272 | 61.01
24 | 112 | 1336 | 83.19
24 | 113 | 1473 | 87.5
24 | 114 | 1547 | 95.43
24 | 115 | 1389 | 72.46
24 | 116 | 1308 | 91.92
24 | 117 | 1210 | 70.72
24 | 118 | 1480 | 84.58
24 | 119 | 967 | 82.23
24 | 120 | 1164 | 89.88
24 | 121 | 1211 | 68.33
24 | 122 | 1103 | 91.59
24 | 123 | 942 | 66.55
24 | 124 | 1285 | 65.83
24 | 125 | 1262 | 68.1
24 | 126 | 1475 | 83.83
24 | 127 | 1292 | 97.95
24 | 128 | 1520 | 67.55
24 | 129 | 994 | 85.69
24 | 130 | 1029 | 70.25
24 | 131 | 1433 | 99.32
24 | 132 | 888 | 87.38
24 | 133 | 1397 | 97.3
24 | 134 | 970 | 95.84
24 | 135 | 873 | 96.47
24 | 136 | 1079 | 77.85
24 | 137 | 1017 | 75.05
24 | 138 | 1420 | 99.27
24 | 139 | 1400 | 86.51
24 | 140 | 1120 | 72.25
24 | 141 | 1102 | 68.19
24 | 142 | 829 | 95.71
24 | 143 | 1094 | 80.05
24 | 144 | 1037 | 91.37
24 | 145 | 845 | 77.24
24 | 146 | 1410 | 61.53
24 | 147 | 1602 | 92.13
24 | 148 | 1235 | 89.65
24 | 149 | 907 | 68.05
24 | 150 | 1096 | 97.79
24 | 151 | 1510 | 90.51
24 | 152 | 1257 | 73
24 | 153 | 1610 | 69.71
24 | 154 | 1606 | 96.13
24 | 155 | 1013 | 79.1
24 | 156 | 1237 | 65.1
24 | 157 | 1618 | 92.35
24 | 158 | 880 | 64.01
24 | 159 | 984 | 80.38
24 | 160 | 1361 | 90.42
24 | 161 | 1249 | 70.43
24 | 162 | 941 | 85.16
24 | 163 | 1601 | 62.74
24 | 164 | 1413 | 99.27
24 | 165 | 1471 | 61.71
24 | 166 | 978 | 76.8
24 | 167 | 1554 | 76.75
24 | 168 | 863 | 64.12
24 | 169 | 1110 | 74.07
24 | 170 | 1196 | 96.86
24 | 171 | 975 | 99.27
24 | 172 | 1042 | 86.14
24 | 173 | 1299 | 69.64
24 | 174 | 1573 | 72.55
24 | 175 | 1447 | 94.85
24 | 176 | 1391 | 67.04
24 | 177 | 1254 | 69.91
24 | 178 | 1522 | 65.75
24 | 179 | 894 | 71.17
24 | 180 | 850 | 83.79
24 | 181 | 909 | 95.56
24 | 182 | 879 | 81.27
24 | 183 | 1309 | 68.32
24 | 184 | 1522 | 92.29
24 | 185 | 1002 | 81.13
24 | 186 | 1138 | 80.79
24 | 187 | 1148 | 81.62
24 | 188 | 1008 | 61.06
24 | 189 | 1300 | 67.65
24 | 190 | 955 | 88.29
24 | 191 | 1334 | 73.23
24 | 192 | 1199 | 97.08
24 | 193 | 953 | 94.82
24 | 194 | 1135 | 62.07
24 | 195 | 941 | 79.94
24 | 196 | 890 | 93.35
24 | 197 | 830 | 90.01
24 | 198 | 1487 | 83.78
24 | 199 | 1271 | 92.99
24 | 200 | 1140 | 61.27
24 | 201 | 884 | 82.44
24 | 202 | 909 | 97.05
24 | 203 | 1437 | 70.08
24 | 204 | 1339 | 90.98
24 | 205 | 1373 | 98.75
24 | 206 | 1475 | 75.8
24 | 207 | 1059 | 60.92
24 | 208 | 1225 | 88.76
24 | 209 | 937 | 80.16
24 | 210 | 1482 | 76.98
24 | 211 | 1501 | 64.22
24 | 212 | 1622 | 73.16
24 | 213 | 837 | 61.45
24 | 214 | 887 | 92.8
24 | 215 | 1599 | 87.88
24 | 216 | 1571 | 69.95
24 | 217 | 1079 | 68.61
24 | 218 | 1545 | 84.31
24 | 219 | 1489 | 73.44
24 | 220 | 903 | 91.06
24 | 221 | 1002 | 84.59
24 | 222 | 980 | 91.19
24 | 223 | 1364 | 71.56
24 | 224 | 1417 | 73.67
24 | 225 | 1382 | 81.58
24 | 226 | 1015 | 71.93
24 | 227 | 1499 | 77.65
24 | 228 | 1116 | 73.12
24 | 229 | 1566 | 83.43
24 | 230 | 1523 | 93.92
24 | 231 | 1143 | 94.91
24 | 232 | 1049 | 86.77
24 | 233 | 1612 | 63.23
24 | 234 | 997 | 64.99
24 | 235 | 814 | 86.59
24 | 236 | 924 | 76.02
24 | 237 | 920 | 78.9
24 | 238 | 1503 | 95.68
24 | 239 | 1506 | 70.34
24 | 240 | 1432 | 89.69
24 | 241 | 1137 | 83.31
24 | 242 | 1031 | 85.98
24 | 243 | 1079 | 94.11
24 | 244 | 1609 | 74.4
24 | 245 | 1261 | 76.05
24 | 246 | 846 | 80.65
24 | 247 | 1613 | 97.03
24 | 248 | 1228 | 66.25
24 | 249 | 996 | 89.93
25 | 0 | 1333 | 94.07
25 | 1 | 1274 | 97.66
25 | 2 | 910 | 72.83
25 | 3 | 846 | 88.53
25 | 4 | 1152 | 68.55
25 | 5 | 773 | 88.17
25 | 6 | 1228 | 76.03
25 | 7 | 872 | 69.43
25 | 8 | 957 | 79.28
25 | 9 | 885 | 85.09
25 | 10 | 777 | 93.11
25 | 11 | 943 | 83.69
25 | 12 | 721 | 74.66
25 | 13 | 1045 | 75.28
25 | 14 | 1251 | 87.49
25 | 15 | 880 | 92.83
25 | 16 | 895 | 62.38
25 | 17 | 1318 | 60.78
25 | 18 | 1206 | 80.33
25 | 19 | 1100 | 72.83
25 | 20 | 1198 | 79.78
25 | 21 | 1241 | 86.6
25 | 22 | 802 | 80.26
25 | 23 | 1045 | 98.43
25 | 24 | 710 | 81.23
25 | 25 | 816 | 73
25 | 26 | 1128 | 60.92
25 | 27 | 975 | 61.03
25 | 28 | 947 | 75.68
25 | 29 | 993 | 66.58
25 | 30 | 685 | 94.73
25 | 31 | 1296 | 70.17
25 | 32 | 960 | 94.44
25 | 33 | 1074 | 94.79
25 | 34 | 1142 | 95.92
25 | 35 | 1087 | 61.28
25 | 36 | 1053 | 62.1
25 | 37 | 989 | 73.51
25 | 38 | 810 | 77.37
25 | 39 | 760 | 81.04
25 | 40 | 986 | 63
25 | 41 | 1037 | 60.13
25 | 42 | 787 | 62.82
25 | 43 | 933 | 67.26
25 | 44 | 1257 | 80.8
25 | 45 | 767 | 82.31
25 | 46 | 1180 | 99.93
25 | 47 | 1126 | 81.37
25 | 48 | 991 | 80.82
25 | 49 | 1058 | 87.6
25 | 50 | 723 | 69.28
25 | 51 | 1226 | 89.4
25 | 52 | 1266 | 62.64
25 | 53 | 1111 | 89.56
25 | 54 | 968 | 60.89
25 | 55 | 1267 | 81.32
25 | 56 | 764 | 74.74
25 | 57 | 688 | 93.49
25 | 58 | 1292 | 71.83
25 | 59 | 1046 | 88.7
25 | 60 | 1238 | 73.4
25 | 61 | 1140 | 67.7
25 | 62 | 787 | 67.39
25 | 63 | 760 | 67.19
25 | 64 | 925 | 85.06
25 | 65 | 761 | 86.4
25 | 66 | 1138 | 83.12
25 | 67 | 1265 | 92.93
25 | 68 | 721 | 74.08
25 | 69 | 1289 | 85.52
25 | 70 | 1184 | 65.99
25 | 71 | 940 | 81.06
25 | 72 | 720 | 67.17
25 | 73 | 1117 | 85.38
25 | 74 | 1048 | 80.72
25 | 75 | 1253 | 69.59
25 | 76 | 991 | 81.56
25 | 77 | 1316 | 81.98
25 | 78 | 1078 | 60.4
25 | 79 | 905 | 63.31
25 | 80 | 929 | 85.1
25 | 81 | 796 | 93.63
25 | 82 | 917 | 60.95
25 | 83 | 825 | 60.33
25 | 84 | 1309 | 65.32
25 | 85 | 1271 | 70.26
25 | 86 | 823 | 64.68
25 | 87 | 1286 | 67.49
25 | 88 | 763 | 97.86
25 | 89 | 824 | 89.77
25 | 90 | 796 | 90.89
25 | 91 | 950 | 91.24
25 | 92 | 679 | 86.02
25 | 93 | 851 | 79.3
25 | 94 | 680 | 69.91
25 | 95 | 829 | 67.15
25 | 96 | 716 | 69.22
25 | 97 | 751 | 88.74
25 | 98 | 1121 | 61.92
25 | 99 | 1252 | 63.55
25 | 100 | 794 | 71.74
25 | 101 | 871 | 69.58
25 | 102 | 1007 | 72.96
25 | 103 | 742 | 64.15
25 | 104 | 929 | 61.88
25 | 105 | 1156 | 94.4
25 | 106 | 986 | 98.11
25 | 107 | 717 | 79.4
25 | 108 | 915 | 77.66
25 | 109 | 868 | 70.46
25 | 110 | 719 | 65.24
25 | 111 | 1209 | 97.92
25 | 112 | 773 | 66.56
25 | 113 | 1142 | 95.71
25 | 114 | 699 | 62.62
25 | 115 | 1208 | 67.01
25 | 116 | 1133 | 84.93
25 | 117 | 987 | 75.84
25 | 118 | 1037 | 90.09
25 | 119 | 974 | 85.22
25 | 120 | 1285 | 87.11
25 | 121 | 1062 | 68.75
25 | 122 | 1144 | 95.46
25 | 123 | 1167 | 99.96
25 | 124 | 934 | 84.54
25 | 125 | 1276 | 85.41
25 | 126 | 686 | 86.81
25 | 127 | 959 | 70.03
25 | 128 | 718 | 92.12
25 | 129 | 1301 | 76.37
25 | 130 | 997 | 85.98
25 | 131 | 1209 | 94.99
25 | 132 | 1210 | 81.98
25 | 133 | 1016 | 88.33
25 | 134 | 694 | 89.81
25 | 135 | 708 | 72.95
25 | 136 | 972 | 94.03
25 | 137 | 674 | 87.73
25 | 138 | 1176 | 73.15
25 | 139 | 703 | 62.92
25 | 140 | 677 | 68.41
25 | 141 | 1055 | 76.5
25 | 142 | 681 | 80.96
25 | 143 | 758 | 99.75
25 | 144 | 1035 | 66.36
25 | 145 | 1135 | 69.53
25 | 146 | 1029 | 97.16
25 | 147 | 969 | 97.19
25 | 148 | 740 | 94.27
25 | 149 | 1154 | 64.42
25 | 150 | 1132 | 83.65
25 | 151 | 1004 | 78.54
25 | 152 | 985 | 60
25 | 153 | 1276 | 71.18
25 | 154 | 1024 | 75.46
25 | 155 | 801 | 94.59
25 | 156 | 1139 | 70.83
25 | 157 | 753 | 62.58
25 | 158 | 1092 | 96.67
25 | 159 | 1183 | 65.13
25 | 160 | 1025 | 89.22
25 | 161 | 681 | 75.8
25 | 162 | 1213 | 86.52
25 | 163 | 878 | 92.63
25 | 164 | 944 | 95.85
25 | 165 | 989 | 81.56
25 | 166 | 1236 | 76.24
25 | 167 | 1000 | 66.12
25 | 168 | 1104 | 88.18
25 | 169 | 1335 | 79.12
25 | 170 | 818 | 94.73
25 | 171 | 985 | 78.16
25 | 172 | 1237 | 68.75
25 | 173 | 886 | 93.79
25 | 174 | 1219 | 64.49
25 | 175 | 1216 | 79.21
25 | 176 | 1171 | 88.83
25 | 177 | 1223 | 68.31
25 | 178 | 1299 | 79.53
25 | 179 | 1035 | 91.79
25 | 180 | 929 | 91.32
25 | 181 | 812 | 89.97
25 | 182 | 947 | 92.66
25 | 183 | 958 | 80.23
25 | 184 | 1239 | 60.86
25 | 185 | 1305 | 62.81
25 | 186 | 1268 | 62.28
25 | 187 | 940 | 62.48
25 | 188 | 1007 | 79.67
25 | 189 | 1137 | 97.24
25 | 190 | 1130 | 97.32
25 | 191 | 1084 | 96.56
25 | 192 | 806 | 64.56
25 | 193 | 1037 | 69.11
25 | 194 | 1194 | 93.83
25 | 195 | 1061 | 97.09
25 | 196 | 828 | 63.2
25 | 197 | 693 | 76.15
25 | 198 | 907 | 97.82
25 | 199 | 849 | 76.34
25 | 200 | 719 | 97.38
25 | 201 | 996 | 91.6
25 | 202 | 1257 | 76.47
25 | 203 | 701 | 79.16
25 | 204 | 1252 | 96.32
25 | 205 | 1031 | 63.36
25 | 206 | 1021 | 93.36
25 | 207 | 983 | 73.01
25 | 208 | 1278 | 64.8
25 | 209 | 702 | 71.42
25 | 210 | 709 | 63.2
25 | 211 | 702 | 81.61
25 | 212 | 996 | 78.89
25 | 213 | 954 | 97.2
25 | 214 | 770 | 67.87
25 | 215 | 742 | 74.85
25 | 216 | 735 | 76.61
25 | 217 | 861 | 75.5
25 | 218 | 852 | 87.74
25 | 219 | 689 | 67.91
25 | 220 | 921 | 70.85
25 | 221 | 1052 | 73.1
25 | 222 | 1056 | 61.02
25 | 223 | 950 | 98.77
25 | 224 | 1182 | 79.08
25 | 225 | 672 | 67.61
25 | 226 | 714 | 68.66
25 | 227 | 1116 | 86.07
25 | 228 | 1246 | 97.16
25 | 229 | 1184 | 85.88
25 | 230 | 987 | 73.65
25 | 231 | 799 | 98.28
25 | 232 | 713 | 83.92
25 | 233 | 711 | 83.63
25 | 234 | 987 | 60.66
25 | 235 | 1002 | 90.23
25 | 236 | 849 | 88.57
25 | 237 | 788 | 65.93
25 | 238 | 1143 | 65.88
25 | 239 | 891 | 84.72
25 | 240 | 1227 | 64.89
25 | 241 | 1269 | 83
25 | 242 | 1180 | 96.56
25 | 243 | 835 | 94.16
25 | 244 | 1293 | 94.13
25 | 245 | 1098 | 86.45
25 | 246 | 921 | 76.17
25 | 247 | 1282 | 71.73
25 | 248 | 689 | 82.67
25 | 249 | 712 | 78.35
26 | 0 | 761 | 73.06
26 | 1 | 953 | 91.32
26 | 2 | 1281 | 71.22
26 | 3 | 1060 | 88.53
26 | 4 | 1128 | 99.67
26 | 5 | 1159 | 62.07
26 | 6 | 1115 | 88.92
26 | 7 | 941 | 75.43
26 | 8 | 1016 | 63.69
26 | 9 | 1115 | 66.05
26 | 10 | 1477 | 88.8
26 | 11 | 983 | 61.35
26 | 12 | 1078 | 94.1
26 | 13 | 856 | 66.67
26 | 14 | 1032 | 70.26
26 | 15 | 1005 | 85.25
26 | 16 | 1321 | 92.17
26 | 17 | 1272 | 70.27
26 | 18 | 1051 | 69.77
26 | 19 | 1116 | 84.36
26 | 20 | 835 | 91.34
